todel,year,rating,review,roberta_neg,roberta_neu,roberta_pos
10843,2015,1,Any chance you can add a classic view button so every one can switch back to the better version off this app thanks,-2.3832101821899414,0.8057134747505188,1.5110105276107788
10844,2015,2,"Why is it when an update is applied you end up with a poor quality looking app, why not just make the update and leave the rest as it is if you can't enhance the look of it, don't try and fix something that isn't broken!",1.3390949964523315,0.13954269886016846,-1.560369610786438
10845,2015,1,Should be 0 star. Awful layout colours and fonts.  Sack the designer. Won't use any more.,2.871994972229004,-0.3468756079673767,-2.5425865650177
10846,2015,5,Realised ive been tipped off for flights in the past. This app gives you all possible flight to and from ur destination and best prices. Highly recommend,-2.6458210945129395,0.2530088722705841,2.8157901763916016
10847,2015,4,I liked how easy and fast I could search for cheap flights. You guys need to change it back to the old version,-1.8579682111740112,0.15886066854000092,1.96308171749115
10848,2015,1,"I've been using the app for years, until the last update where you've mixed up the basic whole month overview as well as the airports view from the whole country.",0.8571921586990356,0.4800799787044525,-1.4065186977386475
10849,2015,5,No issues with the latest update and actually like the new layout. Use it frequently to find the best fares.,-2.6849725246429443,0.07968610525131226,2.8687262535095215
10850,2015,5,Where is the charts. It was the best feature in the app. Could you please put it back.,-0.858860969543457,0.07224862277507782,0.9243628978729248
10851,2015,1,This used to be such a good app. Since the update. Its crap. Uninstalled it.,1.8184468746185303,-0.3115766644477844,-1.5565776824951172
10852,2015,2,Very  hard and useless after update skyscanner is nice application before but new version is very critical please fix it,1.159430980682373,0.15237925946712494,-1.325792670249939
10853,2015,5,Great search features like 'go anywhere from where you are'. Simple to use but powerful.,-2.576824903488159,-0.10029327869415283,3.2275490760803223
10854,2015,1,It wasn't broke so why try fix it? Latest update is brutal and will be deleted imminently!,2.0761220455169678,-0.0052982522174716,-2.208061933517456
10855,2015,1,So many useless UI elements. Nothing of use. Will uninstall,2.943385124206543,-0.43894892930984497,-2.4396417140960693
10856,2015,2,New update made a great app so confusing functionally! Aesthetics is secondary!,-1.1089153289794922,-0.15581676363945007,1.5476046800613403
10857,2015,2,"Awful since update.Every time i pick direct flights it comes up as 2 stops, nearly made a big mistake that could of cost me!",2.5361311435699463,-0.2983357012271881,-2.2897698879241943
10858,2015,1,"I have used skyscanner for 10 years but now it has changed I think I'll go back to searching websites myself, terrible app",2.5712010860443115,-0.15108419954776764,-2.4853432178497314
10859,2015,1,Why oh why change what works? what else can I find? Truly awful experience/ app,3.356794834136963,-0.6067361831665039,-2.8891828060150146
10860,2015,5,"Weather you're a frequent flyer or just fly once a year this app is a must have, you'll save so much money and time searching for affordable flights.",-2.65586519241333,0.10996077954769135,2.812875270843506
10861,2015,4,"I tried several sites for fare tracking, but this app was able to generate many combinations of flights to find the cheapest roundtrip fares.",-2.661820650100708,1.045026421546936,1.6600803136825562
10862,2015,2,The new update is awful. Trying to compare different destinations and dates is too awkward and clumsy.,2.6482112407684326,-0.29955562949180603,-2.332242965698242
10863,2015,2,I have to say this update is a disappointment. I loved the previous one because how easy it was.,0.5911762714385986,0.01496514119207859,-0.5846121311187744
10864,2015,1,Latest version causes too much crashes. It always needs a force stop.,2.6035523414611816,-0.14060357213020325,-2.529344320297241
10865,2015,1,Was a great app until the update. Why mess with a good thing?,0.12459990382194519,0.10083383321762085,-0.20305748283863068
10866,2015,1,"Sadly doesn't work on a Sony running 5.1.1. Now forced to use Momondo, which does work",0.7189733982086182,0.49434828758239746,-1.3205115795135498
10867,2015,5,It's a great useful app. The prices shown on both the website and the app are the same unlike before. Air tickets for great prices!,-2.2851955890655518,-0.5311029553413391,3.5861949920654297
10868,2015,2,Update is far more difficult to navigate around. Not user friendly,2.7125425338745117,-0.2436017096042633,-2.625748872756958
10869,2015,1,"May look pretty, but useless compared to old. Why fix something that ain't broke.",1.1782487630844116,0.2581232786178589,-1.4124674797058105
10870,2015,5,"Quick, efficient, redlly handy. Do you want the cheapest flight on THAT date? You can do it. It's so cool.",-2.5794782638549805,-0.391981303691864,3.741014003753662
10871,2015,5,Good and useful app. New version's font too small.  😢,-0.23432600498199463,0.00905601680278778,0.35265880823135376
10872,2015,4,Its a awesome app for flights it will be more better if us can even book hotels and cab from here only,-2.3558197021484375,-0.4886937439441681,3.5806713104248047
10873,2015,3,The block type monthly price graphic was so much easier to read. The new rounded edges are misleading.,-0.4105378985404968,0.21930217742919922,0.2799418568611145
10874,2015,2,"Old app excellent, new one pathetically poorly designed. Please put it back the way it was.",0.3859783709049225,0.14255845546722412,-0.4826730191707611
10875,2015,1,"Used to be very user friendly now so complicated, takes time to read and understand, used to just glance at it and knew what was what.",0.481249064207077,0.35607701539993286,-0.8019087910652161
10876,2015,1,Bring back the old UI. The latest version is not good.,2.823965549468994,-0.3725718855857849,-2.6174261569976807
10877,2015,1,"There was nothing wrong with the old one.why change...,if its not broke don't fix it",0.2696971297264099,0.6669690012931824,-0.9290115833282471
10878,2015,2,"New one is unusable, though last release fixed some bugs, still I'd prefer to use old UI.",0.27654290199279785,0.34678250551223755,-0.6798592805862427
10879,2015,5,"Absolutely ******* fantastic. Love it. If I could give it more than 5 stars, I ******* would!",-1.7871999740600586,-0.9104361534118652,3.6678707599639893
10880,2015,4,Looking for flights is hard.  This gave me a wider choice selection and more airports to choose from,-1.2591705322265625,0.6026313304901123,0.737844705581665
10881,2016,4,All possible destinations under one roof.. Great App for booking domestic and international air tickets,-2.9795756340026855,0.3772355318069458,3.094635486602783
10882,2015,3,I cannot find my booking. It is terrible there is no such function.,2.6461021900177,-0.28277257084846497,-2.3908157348632812
10883,2015,1,It went from a simple app to super complicated and hard to use I don't  think I will be using this anymore,2.4450457096099854,-0.21721331775188446,-2.2171247005462646
10884,2015,4,Good & more information. What we are expected get full with complete details.,-2.3894827365875244,0.7025051712989807,1.853674292564392
10885,2015,5,Fab - didnt work that well for me pre upgrade on mobile - but now great for point to point flights. Head to head with Google flights.,-0.598345160484314,0.24066489934921265,0.41677945852279663
10886,2015,4,Love the fact that you can see the cheapest flights rather than destination!,-2.2925283908843994,-0.16323775053024292,2.9991865158081055
10887,2015,1,In my note4 I can't book my ticket just shows price plz fix it,2.5558061599731445,0.023102417588233948,-2.705160617828369
10888,2015,1,New version crashes all the time and is not easy to use.,3.1120660305023193,-0.4279315173625946,-2.778616189956665
10889,2015,1,Force closes on date selection (have reported the force close).,-0.16309897601604462,1.5898613929748535,-1.6136558055877686
10890,2015,1,pleasee where can i downliad the old version ... ??? the new one is one big psycho :D,0.18037985265254974,0.5948071479797363,-0.6802566051483154
10891,2015,5,Best App to find and book the cheapest flights.... Travel Around the world ... Freedom from Travel Agents...,-3.0873684883117676,0.5849307775497437,2.896641254425049
10892,2015,1,"After I selected traveling dates and clicked Done, instead of showing the flights, it returns to previous page....",0.6053793430328369,0.9306511282920837,-1.6505894660949707
10893,2015,1,Looks awful. Feels awful. Is awful. Unusable. Please roll back.,3.256791830062866,-0.744840145111084,-2.569629669189453
10894,2015,2,"I like the multi windows search and the prices shown in a full month feature, they are gone now.",-0.8216149806976318,0.3403574526309967,0.5881712436676025
10895,2015,1,The Skyscanner is the best search for flights but the new application it's awful,1.0292505025863647,0.07828783243894577,-1.1337414979934692
10896,2015,1,It kept telling me that there is no flight available even though i have already chance the date..,1.535019040107727,0.641869843006134,-2.19897723197937
10897,2015,5,"Always use this. But to book, I have better luck going directly to carrier website.",-1.653306007385254,0.577866792678833,1.239524006843567
10898,2015,5,This prices are great! Can't wait to book my next trip,-2.292267322540283,-0.9787884950637817,4.185348987579346
10899,2015,5,Love the app. My first choice when need to buy flight tickets.,-2.167412042617798,-0.33575794100761414,3.192939519882202
10900,2015,1,Brilliant app however new upgrade is terrible and ruined it.,1.9515089988708496,-0.26029080152511597,-1.7590689659118652
10901,2015,5,Love the app but not really trust the agents based on some bad reviews.,0.635860800743103,0.12330305576324463,-0.7313873767852783
10902,2015,2,This app does not show Cebu Pacific flights. I have to use other app just to compare all the flights,1.4913524389266968,0.39527031779289246,-1.9435467720031738
10903,2015,5,Superb for those who luvs traveling.  Never stop using it since install.,-2.4555838108062744,-0.01862919144332409,2.881748676300049
10904,2015,4,I have reviewed the information and the price reflect the true market price.,-1.149139642715454,1.813930869102478,-0.948614776134491
10905,2015,4,Can't see prices by date to see which date has the lowest price.,0.6365408897399902,1.1063265800476074,-2.027388572692871
10906,2015,5,I use Skyscanner first for all my flights. Nothing better.,-0.9117667078971863,0.2123812735080719,0.8556986451148987
10907,2015,1,Best app for future travel n best to analyse the trip,-2.928931474685669,0.5337870717048645,2.8165886402130127
10908,2015,5,"To put filters when searching for ""everywhere"" so the price that comes out are the relevant price.",0.09565667808055878,1.278449296951294,-1.5279810428619385
10909,2015,5,Just need away to use air miles collected from past flights???       And also allow you to plan multiple flights???,-0.5824265480041504,1.1343300342559814,-0.7278493642807007
10910,2015,5,Easy to use app. All the information I need in one place.,-2.3208165168762207,0.29935091733932495,2.523012161254883
10911,2015,5,Great app all you need for the best price on flights..,-2.7234878540039062,-0.033369675278663635,3.3943305015563965
10912,2015,5,"Excellent app for finding deals as it is always live,  unlike some others 😊",-2.4873430728912354,-0.02712547592818737,2.9539167881011963
10913,2015,5,I am finding the new version to be very useful...I m still new,-2.7110538482666016,-0.06356586515903473,3.1799814701080322
10914,2015,1,Just crashes whenever everywhere is clicked as a destination.,2.1070876121520996,0.24648240208625793,-2.4957172870635986
10915,2015,5,This app is super easy to use and is great for comparing flights and prices from a variety of sellers.,-2.718782901763916,-0.24420151114463806,3.6974356174468994
10916,2015,5,Everything I need.. not for low IQ .. Good for techy😆😆😆,-1.9338724613189697,0.13558177649974823,2.1208362579345703
10917,2015,5,I get to discover some amazingly cheap flights to exotic destinations with SkyScanner,-3.1478049755096436,0.13142944872379303,3.541836738586426
10918,2015,5,"Excellent app, but the new format a little confusing.",0.48187506198883057,0.31616371870040894,-0.6929328441619873
10919,2015,1,A brilliant app utterly ruined by a needless redesign.,1.780347466468811,-0.17114786803722382,-1.614728569984436
10920,2015,5,Really enjoy to have the option for looking for the best and lowest fares!,-2.7055797576904297,-0.18320074677467346,3.4056406021118164
10921,2015,5,"Love it, though I would like to have push notification for prices",-2.1368517875671387,0.2122250199317932,2.364732027053833
10922,2015,5,Correct fare showing without any additional cost I guarantee,-2.054595708847046,1.2465636730194092,0.7254586815834045
10923,2015,5,All relevant information  at your fingertips easy to use,-3.008739948272705,0.6313422322273254,2.6800777912139893
10924,2015,5,Good program very easy for use and good prices . Thanks,-2.5414013862609863,-0.31876346468925476,3.533799886703491
10925,2015,1,Why mess about with a site that excellent and easier to follow?,-0.5822698473930359,0.33498385548591614,0.29143258929252625
10926,2015,5,This is my favorite app seeking information for airlines.,-2.9012601375579834,-0.06473477184772491,3.5836660861968994
10927,2015,1,Used to like it but update sucks got to find another app,2.0075936317443848,-0.09747234731912613,-2.0215301513671875
10928,2015,1,"Old version was fantastic, new version is horrible.",0.6039301156997681,0.07939275354146957,-0.557287871837616
10929,2015,1,Fan for previous version. Current version is not use friendly compare to previous version.,1.5292043685913086,0.4399593770503998,-2.1309962272644043
10930,2015,1,Cannot even find the departure airport.. KLIA......,2.0367186069488525,0.1356227993965149,-2.1326465606689453
10931,2015,5,Wow!! The new update is amazing and much intuitive!!,-2.4355785846710205,-0.8220603466033936,4.074014663696289
10932,2015,1,Im all for moving with the times and embracing change but there has got to be a benefit in it....I used to use this everyday to plan my trips...updated it and now I don't actually think I'll bother with it again... I like the option to search everywhere and anytime and pick up good flight prices and be able to check different prices for different days...bring back the old version,-0.9853167533874512,0.1999451369047165,0.895130455493927
10933,2015,1,"The App was perfect as it was before. Now it has a million more add ons and steps to the process which really are rubbish. The flight price is now tiny, the text is tiny, it's no longer MOBILE friendly at all! Huge disappointment. I used to love the previous version.",1.3703317642211914,-0.19591261446475983,-1.2205241918563843
10934,2015,4,"You can't select the flights after you search? Maybe a bug, but it was great and now it's not. Well done. Edit: disregard the above. Temporarily buggy. Probably my phone. It's fine now. UI changes always take a while to get used to.",-0.21388742327690125,0.1882597953081131,0.11395721137523651
10935,2015,1,I liked old version but current update has spoiled it. You can't select whole month. ...even if it is possible. . Still  not user friendly,1.785491704940796,-0.009492455050349236,-1.8717100620269775
10936,2015,1,The changes are terrible. I had been relying on this app to plan my travels and without the price chart it is useless. Please reintroduce this feature. Loved this app and now I can't even use it!,0.9223801493644714,-0.09872010350227356,-0.770382285118103
10937,2015,1,"HATE the new update. Older version was much much much simpler, user friendly and all out better. Do not upgrade if you haven't already.",0.4257187843322754,-0.05382761359214783,-0.37646809220314026
10938,2015,5,"This app just went from minging to penging. I love the new features. It would help if we could save flights in folders you know, like they do in Airbnb. But this is still great",-2.0047359466552734,-0.7545891404151917,3.524137258529663
10939,2015,3,"It shows 2 icons which 1 of it is useless, but I've try uninstall the useless one, the other became useless. Reinstall it and both appears back. But using it is OK, no problem so far..",-0.22618375718593597,0.31187888979911804,0.06655459851026535
10940,2015,1,You ruined a perfectly good app! This upgrade is terrible! Layout is not as simple to use. I used to love this app now I'm looking for alternatives.,2.3039565086364746,-0.5057789087295532,-1.8843002319335938
10941,2015,1,"What a horrible mess they have made of skyscanner. Overly complicated, I want to get flights...... That's it! You will learn. Uninstall",2.6978518962860107,-0.41555434465408325,-2.3537631034851074
10942,2015,1,100% Loved It Before The  Update Now I 100% Hate it why did they have to get rid of suc h an easy to use helpful app to one that's just pure CR**,1.2703442573547363,-0.10995692014694214,-1.2098910808563232
10943,2015,4,New layout is amazing..  Just don't understand why you don't offer multi destination,-1.1080044507980347,-0.19693277776241302,1.6978905200958252
10944,2015,1,"I always thought updating an app meant it would be better,  but not with this app. It's confusing & hard to use now.",1.7633442878723145,-0.03121495433151722,-1.7412188053131104
10945,2015,2,"Earlier version was much better n user friendly,how can I get the earlier version back",-1.523270845413208,0.27495673298835754,1.342843770980835
10946,2015,1,Before i can see all the flight I operated flights to my city and booking sites also after update nothing.pls pls do something likes before,0.7561202645301819,0.7106538414955139,-1.5118749141693115
10947,2015,2,I don't like this latest update it isn't as user friendly as the previous version,3.0369009971618652,-0.4740009605884552,-2.7790584564208984
10948,2015,1,"You took a brilliant straight forward app, and killed it . was such a great app , I wish I could get back the previous version.",-1.455443024635315,-0.4562256634235382,2.491809368133545
10949,2015,4,"There used to be a feature online that showed u prices over a few days as a graph, made it super easy to compare prices",-2.3586947917938232,0.7002210021018982,1.811468243598938
10950,2015,2,Can't change the date of my flight search from Nov 5th which is a pain when I'm looking for a flight for today!,1.4747081995010376,0.2901632487773895,-1.6597639322280884
10951,2015,4,Although this version is more graphic. The previous version was better in searching and had more info.,-1.3944456577301025,0.5219268798828125,0.9008536338806152
10952,2015,1,Update is complex and bad. Earlier it was simple and quick.,1.1145764589309692,0.31707656383514404,-1.526900053024292
10953,2015,1,Old version was better . If it's not broken don't fix it,-0.4196118414402008,0.5174086093902588,-0.042169228196144104
10954,2015,1,"So good now uninstalling, was using regularly, no longer",-1.4581546783447266,-0.10192106664180756,1.8694119453430176
10955,2015,4,I always use this to search flight whenever I plan traveling.,-2.029788017272949,1.8368628025054932,0.19565841555595398
10956,2015,5,One of the best apps in market to book flights & compare prices all over the internet,-2.716127395629883,-0.06377233564853668,3.3802645206451416
10957,2015,5,This is the best app you can find to search cheap flights.,-2.6689860820770264,-0.23127177357673645,3.5457606315612793
10958,2015,1,This was a great app but the new user interface is terrible.,1.4104030132293701,-0.22293047606945038,-1.2500187158584595
10959,2015,5,Very good app with full of details of flights and joirney timing,-2.5983147621154785,-0.10709424316883087,3.277991771697998
10960,2015,1,New version  is very complicated to use and confusing,1.9906747341156006,0.24424795806407928,-2.1007299423217773
10961,2015,1,"Used to be my go-to app for flights, but latest update is awful. We just need 1 page with ADEP / ADES / Dates / no of travellers.. Not a whole load of pages and screens where info needs to be constantly updated. Please revert to old version or at least make latest update more user friendly. It's horrendously bad in its current format. Uninstalled.",2.334977626800537,-0.3371778726577759,-2.086045265197754
10962,2015,1,"I used to use this with confidence now It can't be trusted. ...the prices are never accurate ..it's just untrustworthy. Also to all users beware your phone will be slower using this  latest update .myself and my coworkers 73 of us did an experiment pertaining to the speed of the phone once updated the phones became slow..  if anybody knows a different app let it be known, as we the consumers are the ones who keep these app developers in business.",1.3845956325531006,0.35035616159439087,-1.8770025968551636
10963,2016,2,"While choosing d flight always getting error ""Search requires an Internet connection. plz check ur settings"" though it has high bandwidth connection, this occurs in new and old versions, plz fix d bug. New  version user interface was not up to d mark, info was not clear, I revert back to older version of  v2.0.18 which had best user interface. Hope u fix it.",0.6403517127037048,0.38743576407432556,-1.058597207069397
10964,2015,1,Oh dear. What have you done? Clumsy interface. No option for direct flights. You can't flip direction of departure/destination airports. Hate colour coded price bands - prefer to see actual cost. Reverted to old version of app.,2.0057287216186523,0.003807501634582877,-2.0905203819274902
10965,2017,1,"Basically rendered itself useless after the revamp.  I used to LOVE this app,  because I could quickly and easily search cheapest dates to fly to my destination on a calendar.  Now that doesn't exist and it's just trying to be another cheap travel site. Uninstalled.",0.8243440389633179,-0.02980741672217846,-0.7694080471992493
10966,2016,2,"Edited for clarification:  Deselected airlines still show up in the results when another airline does the outbound or inbound flight, respectively. Even if you deselected BOTH the out- and inbound airline of a search result, it still shows up.  An NO, I don't want to deselect ""Multiple Airlines"". I have no problem with ""Multiple Airlines"" in my Roundtrip, I have a problem with specific airlines.",1.0284202098846436,0.5043942332267761,-1.6890560388565063
10967,2015,3,"It's quite good,  except that prices tend to go up when you look a longer time and then again when you finally book. Booking your flights directly with the carrier usually is cheaper. And why the heck does a flight search engine need access to my data/storage on the phone?",-0.219504714012146,0.17256544530391693,0.1634429395198822
10968,2015,2,"I have just uninstalled as the new version wants too much access to my phone, you don't need it to look up flights, too invasive. Going elsewhere. 29/Nov/15 ...still asking for same permission on update, I thought this was being removed?",1.4434597492218018,0.39866557717323303,-2.011765480041504
10969,2016,1,"You post flights and their prices,yet when you go to book your fare the app or god knows whoevers in control does the total opposite. For eg me and my family wanted a single flight from NZ to Australia we see air china at at a price of $1,200- $1,350 which is reasonable then you click to book it'll take you to jetstar or quantas at a ridiculous price it done this multiple times, In contrast would not recommend this app to any frequent flyer, found a better app which promises what they show...Horrible app",1.1911871433258057,0.16128823161125183,-1.4326119422912598
10970,2015,3,"I love Skyscanner, it provides up to date prices and it's easy to use. However, recently I've been encountering some problems - I can't do a new search. Every time I click the back button, I would expect to be on the search page but the app just closes. I tried uninstalling and reinstalling, help for a while but the same problem occured. I'm sure this is just a minor technical glitch. Overall, my experience with Skyscanner have been great and I've booked nearly all my tickets using this application!",-0.6427973508834839,-0.22160646319389343,1.140573501586914
10971,2016,1,"I dont know what your business policy is , but one thing i want to suggest you that any business doesnot last long when became fraud/ fake . fake avertisement and promises is your business's backfoot. So doesnot make forcefully to use your apps by advertising that you will get 10 rs for downloading and using ( via reward money apps ) it have a negative status towards your company. So going to uninstall.",1.9414703845977783,0.2145455926656723,-2.2488820552825928
10972,2015,1,I'm so excited about this app...but it doesn't work! !! Sad Face! It keeps telling me that my time zone is incorrect...my sister dl'd it too...its telling her the same thing. When i try to search for flights no matter what it tells me my time zone day and time are not correct. Is this a glitch in the update?,1.6103473901748657,-0.12169603258371353,-1.4896641969680786
10973,2015,1,"Been trying to get used to but could not. New interface impossible to navigate through. Search, navigation, selections, just everything is bad. Cannot use this properly for flight search. Completely not fit for purpose anymore. Uninstalling.",2.862117290496826,-0.4731455147266388,-2.432403087615967
10974,2016,5,I had a bit of a price discrepancy after I searched for a domestic flight. After sending a message to Skyscanner alerting them of the problem they assigned one of their technical representatives to reply to my complaint. Helped the best they could to my satisfaction and sent a follow up email. Best customer service thanks Skyscanner.,-1.3940240144729614,0.2612353563308716,1.3511910438537598
10975,2015,3,The price u end up paying isnt always whats dhown on skyscanner. The random array of travel agents all have their own quirky ways of adding to your ticket total. In the end ive found several times that booking through the airline would have been cheaper. Still its a good app that gives you a good overview of whats available at what times just be aware you wont always get the p4ice thats shown in the end,-1.5342438220977783,0.522749125957489,1.1308869123458862
10976,2015,3,"I wondered why my scanned flight trip is not the same with my friend scanned flight trip. Both scanned the same day for the same destination flight. But mine is more expensive. I checked the ticket online, and some price were different than the result I got in the app. The function is good but Im not satisfied with the scanned result. Im using it on Android.",0.8491507768630981,0.31058475375175476,-1.1894065141677856
10977,2015,1,After new update it doesn't work. What is the point creat update when its not working. I had this app for 6 month and all was excellent. Just today it went from good to absolute crap. Fix it please and I will give you 5 stars. Now its for minus 5 stars.,1.6432979106903076,-0.22949539124965668,-1.4638351202011108
10978,2016,2,"First opened app and game multi city choice. But when I came back later, only round trip. What good is that and why one moment it does and next time not? Checked every setting I could think of but nada",-0.6882071495056152,0.3852229714393616,0.3764176368713379
10979,2016,1,I used to be able to select where I was traveling from and the dates and I'd have options of available flights for multiple destinations. That was what made skyscanner better than all the other sites. Now it's no use for searching for random/spontaneous deals.,-0.9358099699020386,0.3887113630771637,0.6480593085289001
10980,2015,2,"Similar apps,  like KAYAK, apart form the flight number also show the aircraft type of the specific flight... Would be a great feature to have.  And the new UI is great,  it just needs improvement",-2.1737709045410156,-0.1921544075012207,2.9566891193389893
10981,2016,3,It is neat and easy to use... when it works. Every couple of days it stops working and shows the message that the app needs to be updated BUT THERE IS NO UPDATE AVAILABLE,0.6926190853118896,0.09840220957994461,-0.8323347568511963
10982,2015,1,This company releases your credit card details to associated airlines and do not honour their quotes. Customer service is absolutely atrocious and disputes do not get resolved. 2 payments go out on separate dates with amounts that vary to what has been quoted. Skyscanner is terrible and should not be trusted with credit cards!!!!,3.2583653926849365,-0.5648351311683655,-2.748708486557007
10983,2015,1,"App needs new permissions identity (accounts on the device, profile data) but you do not explain why. Until explenation is added in readme 1 star remains. I do not sacrifice privacy unless you have a very good reason why I should",0.25066766142845154,0.6436062455177307,-1.0339373350143433
10984,2015,3,"A multi city option would be helpful. Also a more advanced search with flight times and airlines, etc could prove useful. Another problem i have had is that prices changed from the chart to the next screen sometimes.",-0.4541488289833069,0.5288434028625488,-0.1767730712890625
10985,2016,3,Very easy to use ! Very nice apl. But it's not always accurate to find cheapest flights! Just booked a flight that skyscanner price was 760 euro at 220 euro!,-1.9503916501998901,0.0010101827792823315,2.459176778793335
10986,2015,5,"Love this feature. Rest of the app works fine. Every now brings up some promo prices that you can't actually get, seems more of a hoax from the ticket provider though so can't fault skyskanner for that.",-0.43885311484336853,0.10928554832935333,0.5528822541236877
10987,2016,3,Since couple of months the app doesn't match the best price it offers. Once you chose from chart the best price it increases when is updated. Moreover is not including the low cost airlines as vivacolombia or airpanama,1.0200790166854858,0.4382973313331604,-1.5722593069076538
10988,2015,4,Based on reviews of latest version...I'm not going to update for fear of it ruining what I'm using currently. Why change anything? It works so well already.,-0.5096803307533264,0.194400817155838,0.3764567971229553
10989,2016,1,I can't view flight details as it prompts me to check my connection settings. It says this needs internet connection to work when in fact I have internet access. The similar app on my device doesn't have any issues like this and works perfectly fine.,-0.5832154154777527,0.44801846146583557,0.209004208445549
10990,2015,1,Won't search for any flights?? Always used skyscanner before and found it was the only way to search for flights but with this app I haven't even been able to look at my options! Been trying for days.,0.6823369264602661,0.3171856105327606,-0.9709231853485107
10991,2016,4,Its great app and I am always using skyscanner to find great deals for my flight. Its just a shame that we cannot access the same features as the one available on the website with the app like multi city trip!,-1.8215889930725098,-0.3749333620071411,2.7026467323303223
10992,2016,2,"The website does car hire and hotels as well. For some reason these have been broken out into different apps. Keep the app consistent with the website, please.",0.37968260049819946,0.7734236121177673,-1.2074311971664429
10993,2015,1,"Today's update means the app stops working telling me I have an outdated version. Only solution to delete and reinstall, so now lost all history",2.368117094039917,-0.01819530315697193,-2.451446533203125
10994,2015,1,This app was good before but now it sucks. Before the ticket prices were accurate and the times were as well. Now the times arent always and the ticket prices never are. You see one price but when you go to buy it the actual price is much more. This app has become useless and unreliable.,2.400294065475464,-0.26362717151641846,-2.143439531326294
10995,2015,5,"I've noticed a lot of people have complained about the new update but I've only just got the app, so for me this is all I know and it's been highly useful for finding the cheapest flights and cheapest surrounding dates to fly out and return on! I would recommend.",-2.284609317779541,-0.08320646733045578,2.6886990070343018
10996,2015,5,"Very good app but needs a custom search like this: ""everywhere to a country"". Already exist ""country to everywhere"" but not ""everywhere to a country"". For a lot of people would be nice and useful if it will be in the next update. Thanks :)",-1.974795937538147,-0.14128148555755615,2.499664306640625
10997,2015,5,It shows cheaper  domestic flights in other countries which is really awesome and good to plan well in advance. Easy UI and much convenient than other apps to search domestic flights in other countries. 5* for sure. Hope this app stays the same.,-2.5002059936523438,-0.4238884747028351,3.5725817680358887
10998,2016,4,Can we go back to the flight page directly? I know the company probably makes money with hotels but the reason we love the app is ONLY because the flight search feature.,-1.7442078590393066,0.2709523141384125,1.7424542903900146
10999,2015,1,finds 500 EUR flights that in reality end up costing over 1000 EUR. I reported this same problem month ago. Obviously they can't get their system fixed. Totally unreliable.,2.8553357124328613,-0.30037638545036316,-2.580247640609741
11000,2015,1,This is my prior comment - Maybe they could help Facebook with the correct way to design an app. Now no more.  It used to list the return prices. No longer. Why change it??,0.46167027950286865,0.5257236957550049,-1.0942198038101196
11001,2015,1,"Every time I search, this notice  pops up this app require internet connection check your setting. However my connection is working fine. I have used this app in two device same problem",-0.7729030847549438,0.5752567648887634,0.23347795009613037
11002,2015,1,It's not doing what it's supposed to do. Most of the days come out blank without any prices and you actually have to click on everyday to compare the days. Fix it!!,2.191204309463501,-0.11654388904571533,-2.230219602584839
11003,2015,1,"I uninstalled this app because it requires access to your device's photos and videos (not sure why) and your identity information (also not sure why.) I understand why it needs Location access, but not these other things...",1.7307653427124023,0.3072299361228943,-2.223280668258667
11004,2015,2,I did a search MSP to MIA and it came up with 2 airline choices and I had no filters. My husband found more on Google and a cheaper flight by $75. Fail.,0.5112318396568298,0.4013042449951172,-0.9234867095947266
11005,2015,2,"This is a good, but only weird thing is that you people don't add country taxes. The prices here are not the prices you get when you call to book. They will tell you the prices here don't include taxes. I think you should work on that so that someone finds out the exact prices here",0.30798909068107605,0.36804935336112976,-0.6867532134056091
11006,2015,5,Gets you the best and cheapest deals fast. Best choice of airlines and great layout of app. Easy to use and book. Really appreciate the bar graphs for comparisons.,-2.833340644836426,-0.08707978576421738,3.5054423809051514
11007,2015,5,This is the main app I use for finding flight deals. Way better than any other app/website.  Especially if you don't care when you travel.,-2.2740070819854736,-0.22734810411930084,3.130812644958496
11008,2016,5,Great app. I always check prices on this. I really like the feature that allows you to look for flights from a particular airport to anywhere in the world without having to specify the destination in advance.,-2.209602117538452,-0.17692987620830536,3.0505266189575195
11009,2016,3,"There's no multi-city button for this app. Update: Other than no multi-city, it is a great app. Thanks for the fast respond.",-2.0911972522735596,-0.4760766625404358,3.0802760124206543
11010,2015,5,Keep in mind sometimes the prices are cheaper when you click the book by phone option. It said my round trip was $560 but it was actually only $400 taxes in :),-2.1138505935668945,0.6041351556777954,1.6907947063446045
11011,2015,1,I was trying to baying a Ticket but its gave  there is something wrong and notify me to check my email address! !! even i don't  know  if it took something from my account? ?! its was strange,2.0214130878448486,0.2304678112268448,-2.3325321674346924
11012,2015,3,"Love the thoroughness of the search. Needs the ability to continue to view your search offline. When offline it forces you to refresh your search losing the info until online again.  Also, needs the ability to search using multiple destination or arrival airports.",-1.4648329019546509,0.37926340103149414,1.265743374824524
11013,2015,4,Overall the application works fine for searching the cheap flights. I think it can be improve further if it has new features like - break journey.,-2.305621862411499,0.11087633669376373,2.512524127960205
11014,2015,4,Use this app every yr when i book my holidays. Pretty annoyed after updating it its not working at all. Would love to see it fixed,1.6792638301849365,-0.1681518256664276,-1.5331447124481201
