year,rating,review,roberta_neg,roberta_neu,roberta_pos
2019,3,Quite food but does not give info related to buggage,1.0806621313095093,0.9437260031700134,-2.165494203567505
2021,3,"paid with my card n never received any confirmation, buy still waiting tho",0.9244261384010315,1.0591366291046143,-2.050896644592285
2020,1,Don't travel any longer but has been useful in the past,-1.2684603929519653,0.6686657667160034,0.5421794652938843
2023,5,make it easy to anyone what to choose..Thanks for everyone working on it,-2.701946496963501,0.23969446122646332,2.7235219478607178
2018,5,Only just found this app. Easy to use and a great money saver,-2.60925030708313,-0.3772509694099426,3.657655954360962
2018,5,I love the ease of being able to plan trips for my family and I!,-2.4753623008728027,-0.7049646377563477,3.942919969558716
2021,1,Unfortunately it's not working so I must give one star and uninstall this app.,3.1212093830108643,-0.31235742568969727,-2.8160698413848877
2023,2,"most options are subject to add ons , and shows Limited results than previously",-0.19309839606285095,1.253999948501587,-1.2724313735961914
2019,5,I regularly use skyscanner to check and book flights.,-1.6365516185760498,2.0263798236846924,-0.6834156513214111
2018,5,It's always my first go to app when I check flights... Love it,-2.437363624572754,-0.48849430680274963,3.6873323917388916
2021,2,I search for flights and it gives me only hotels and cars.,0.20654651522636414,0.958929717540741,-0.9417375922203064
2021,4,"Suggestions : VISA Apply features add on this app, so this app called 1st app for having all solutions in one app. ?????",-1.2470860481262207,1.242978811264038,-0.001577123999595642
2018,5,I think this is an excellent app and will definitely recommend it to my pears,-2.515866279602051,-0.7111489772796631,4.003053665161133
2019,2,Got rid of the rating sorting system in the latest update :(,1.7706435918807983,0.3357081413269043,-2.2046754360198975
2020,1,Update made the app super confusing was great before,0.6357861161231995,0.11258680373430252,-0.7073531746864319
2019,4,"It's good app, easy to use and search... I recommend it!",-2.503056287765503,-0.6333585381507874,3.953951597213745
2021,1,It's a scam service. They are dealing with a scam company that called GotoGate which they just steal our money and offers a fake tickets.,3.191951274871826,-0.41649794578552246,-2.846027374267578
2018,1,"My mother had reserved through your application one way flight on trip.ae and discover later that trip.ae had cheat us and booked round flight without inform us , we discover that by luck with the airlines company , un trusted application , and un trusted reservation company trip.ae",1.2069098949432373,0.7972999215126038,-1.9356834888458252
2019,1,Use full full day i am trying but not dounloding peg every wear writing not ready to yet,0.6719837188720703,0.8184155821800232,-1.4249234199523926
2018,5,"Great app, easy to use, would definitely recommend.",-2.3942015171051025,-0.7165775895118713,3.8819580078125
2019,5,Loved this app. It saved me money and very user friendly.,-2.271733522415161,-0.8688414692878723,3.8901546001434326
2022,5,"very good app....app saved my 60,000rs in group booking....",-2.2763304710388184,-0.24092067778110504,3.151920795440674
2018,1,"upload your data to facebook without permission, use other app for your data protection.",0.4424400329589844,0.8903601169586182,-1.5457649230957031
2018,5,I like this app. This is the first I've booked a flight online.,-2.8366777896881104,-0.14655207097530365,3.507197380065918
2018,5,very easy to use n had just bought my first ticket. cheers n thx to everyone,-2.5604465007781982,-0.2165094017982483,3.4196760654449463
2021,5,"Thanks for the aap,, really helpful for cheapest flight",-2.8308756351470947,-0.14641791582107544,3.600764513015747
2020,1,Flights existent in a environmental where its pointless going anywhere when quarantined for 2 weeks when u get there. Logical as waterproof tea bag.,1.1410679817199707,0.40313395857810974,-1.624970555305481
2022,1,"Third class service, I suggest never book anything from here, I never get refund.",2.6136653423309326,-0.07156302779912949,-2.515155553817749
2023,2,Found a good price on a legit provider after sifting through a number of scam sites,-1.5251847505569458,0.3783361613750458,1.2452021837234497
2022,3,Not sure why WizzAir fligths in Europe not included in the results...,1.0488451719284058,0.8045005202293396,-2.0705811977386475
2023,5,"Unlike other app it's a smooth experience,the app is ez to use as well",-2.5890374183654785,0.08802957832813263,2.8646273612976074
2019,1,i bought a ticket last nite they send me the confirmation in few minuts that my ticket is been reserved but today afre waitnig all day when i cald them they told me sory the tickets are sold and i will get my money back in 3 to 5 working days it means i can not buy another ticket until i get refund,1.0597708225250244,0.770754873752594,-1.7976069450378418
2018,5,I went to Italy and Greece with this app and I feel I received a great deal,-3.0736873149871826,-0.11775864660739899,3.617257595062256
2022,1,For the 2nd time in 2 days the money is taken and the booking not done!,1.6640353202819824,0.4011920988559723,-2.1412322521209717
2019,5,love the price alerts.tho sometimes there r problems in booking the tkts on the partner websites,-0.3767928183078766,0.33437448740005493,0.19808214902877808
2019,4,nice appbig help. good job and kudos to the developer,-2.5053141117095947,-0.4302294850349426,3.713717460632324
2022,4,Analític description about itineraries and rates that help us to take a travel decision on the go,-2.551591396331787,1.8723269701004028,0.6085675358772278
2019,4,"excellent results I got, it helps me to find the best flight",-2.6693193912506104,-0.20451657474040985,3.5034143924713135
2022,4,Why cany i choose only direct flights like in the site when i choose anywhere?,0.873235821723938,0.8702290058135986,-1.8322452306747437
2018,4,Needs More Enhancement on flights search result view,-0.7811212539672852,1.2235982418060303,-0.59504234790802
2021,1,"Used to be a great app,the latests updates have made a H of it.",0.05311388149857521,0.07870432734489441,-0.08623939752578735
2022,2,"Can't re set cookies, prices keep adding up every time you check",1.6194789409637451,0.4523024559020996,-2.1738038063049316
2022,5,Nice 👍 and good app I am Pakistani but I live in Germany thanks Skyscanner,-2.6897244453430176,-0.2414228469133377,3.5223488807678223
2019,5,This app make it easier for me to plan my travel with my family.... 😊,-2.9772300720214844,-0.12781059741973877,3.671424627304077
2019,5,Now a days not working. Why? Otherwise app ia excellent.,1.0121755599975586,0.2654168903827667,-1.3585351705551147
2023,5,Very Excellant fare and Iam booked first flight travel saved 800 INR Money compared to other app,-2.6282575130462646,0.23301932215690613,2.789809226989746
2019,4,I love it. It's a very easy app. Better then other app I yours. thank you,-1.9921045303344727,-1.0973767042160034,4.0467023849487305
2018,5,"This is a great app, I hope it works better for Iran too",-2.5442628860473633,-0.29756590723991394,3.4630093574523926
2023,5,"gives the best rate, no other reason needed to like this app.",-2.187201738357544,-0.19110757112503052,2.9636223316192627
2019,5,awesome app my 100% flight booking by this app because isse sasta koi dilwata hi nahi 😄😄😄😄 thanku Skyscanner team,-2.918191432952881,-0.09437421709299088,3.6211559772491455
2019,5,excellent service by Skyscanner recommended to be used,-2.797572374343872,0.04594367742538452,3.2985329627990723
2021,1,Used this app many times but since update its rubbish!!,2.4133968353271484,-0.3510414958000183,-2.0748496055603027
2022,4,"there should be options in ""any date or time"" like ""everywhere"" option.",-1.113312005996704,1.3610010147094727,-0.42594507336616516
2018,5,got my favorite airline 20% cheaper than the airline website.,-2.213041305541992,0.27067771553993225,2.314049005508423
2018,5,So helpful love this app great prices best way to book,-2.268728017807007,-0.8539368510246277,4.002901554107666
2020,1,After update I don't know how to use this app. Google flight now on board,1.522923231124878,0.23861278593540192,-1.826514482498169
2018,5,This app has helped me so much in searching for flights !,-2.8883893489837646,-0.08117698132991791,3.519937038421631
2020,2,"Day by day your service look like cheating us. U show to price on heading very less and once we go in details ,price show 5 time more than what u show us at beginning, plz improve ur service and provide us proper details.",1.9332683086395264,0.19484135508537292,-2.1906867027282715
2019,5,I have been using this app for a couple of years. I'm very satisfied. Conveniently!,-2.428403377532959,-0.7542915344238281,4.005167007446289
2021,1,The new update is stupid 😔 before was much better . If you change it I will change my review... And once again I was happy to use,0.32899603247642517,0.06748421490192413,-0.35206338763237
2018,4,Does the job of giving options hence saving money to budget conscious travellers,-1.072258710861206,1.1122702360153198,-0.3317696154117584
2019,5,This is the place where you can get flight tickets at the best possible price.,-2.8283982276916504,0.5527847409248352,2.5187649726867676
2022,1,May be skyscanner aap is genuine but its partners third party aplication like Airbudge its fraud company so pls don't buy tickets in ur sites,1.7120624780654907,0.5156084299087524,-2.396953582763672
2022,5,This app is good. It's very helpfully and usefully.,-2.5541276931762695,-0.6516085863113403,3.9446208477020264
2020,1,With the latest upgrade is became very poor this app,1.641585111618042,0.16327065229415894,-1.9508322477340698
2019,5,"lots of deal, thats most important for travellers :)",-2.8779680728912354,0.45419633388519287,2.687753438949585
2021,2,"Why you canghed it, it's not user friendly anymore it propose me always the orevious serach",2.3384549617767334,-0.04077707976102829,-2.435129165649414
2021,1,Crazy angry about new interface. So uncomfortable for users,3.14931058883667,-0.47044557332992554,-2.7217140197753906
2019,1,this new version is so bad I can't find very well old version is better,2.681004762649536,-0.2309272140264511,-2.6369051933288574
2019,4,great for flights and hotels i always use this app 👍,-2.888808012008667,-0.12355872988700867,3.5041768550872803
2019,5,VERY NICE AND HELPFUL.. REALLY PROVIDES BEST POSSIBLE DEALS.,-2.3532958030700684,0.1856151521205902,2.6036758422851562
2018,5,This app is very useful. I usually use this app for search the best price,-2.692870855331421,-0.27043959498405457,3.6114048957824707
2019,5,nice app...rates R comparatively cheaper than other apps,-2.136779546737671,0.09025758504867554,2.555069923400879
2021,2,"I don't know what's happened, but the app now its so confusing and hard to use",3.046494960784912,-0.3422050476074219,-2.730513572692871
2023,1,you make reservation then they call you to said no seats seats available at high price,1.18366539478302,1.064582109451294,-2.277435302734375
2019,1,After update I can't go directly to multicity search,1.4461956024169922,0.6609122157096863,-2.2278029918670654
2019,5,"Booked my Japan trip via Skyscanner, awesome platform!",-3.1751577854156494,-0.10550099611282349,3.898996591567993
2018,5,Using skyscanner all the time for flights and car rentals.,-1.3238223791122437,1.848721981048584,-0.44994449615478516
2019,5,great app.. this will be the last app to uninstall from my mobile.,-0.5991979241371155,0.1366003006696701,0.7005696892738342
2021,4,Listing imaginary countries in the app. Like Kosovo for example.,-0.13102558255195618,1.1624362468719482,-1.0815659761428833
2021,3,Not so comfortable anymore used to be much more comfortable before the last update,0.4744182527065277,0.406093955039978,-1.0824453830718994
2021,1,Very limited...does not show Air Canada flights to Hawaii,0.751719057559967,1.0564074516296387,-1.8727023601531982
2022,1,What have you done to this app? Can't see the price alerts in my app anymore,1.7899374961853027,0.4803707003593445,-2.54276180267334
2021,5,works wonders for me to find the right flight for our travel needs,-2.5916240215301514,0.9343799948692322,1.8200136423110962
2023,5,Really good app almost all my flights were from this app ❤❤,-2.534684896469116,-0.7559232711791992,4.148873329162598
2019,5,The app is my favorite when I first know I'm going to travel.,-2.8337562084198,-0.3753584027290344,3.8868722915649414
2021,5,"using it for last 2 years. only I use this app, no comparison with anything else",-1.7849549055099487,0.6325272917747498,1.3798153400421143
2018,5,"Finally, I can start planning my next trip with ease!",-3.1393728256225586,0.3162521421909332,3.2247369289398193
2022,5,before i use wego but now i use skyscanner it's 100 time best 👌 👍 really like it,-2.667536735534668,-0.397203654050827,3.701380968093872
2018,5,The best flight results from all the apps i usef so far,-2.8649332523345947,-0.041389863938093185,3.5364370346069336
2019,1,app does not distinguish ticket prices for infants ve adults hence charges adult rates for infants,1.598750352859497,0.57680743932724,-2.3369252681732178
2022,1,waisted my time to fill the form but with no reservation success,-1.45326828956604,1.2200708389282227,0.3049640357494354
2019,5,Very good Would recommend Jewel of Changi Airport Singapore to visit check out YouTube,-2.87211537361145,-0.11494578421115875,3.7074084281921387
2019,5,coool thou i would always still check directly on the airline website,-0.9488261342048645,1.5094890594482422,-0.7539606690406799
2021,1,DEBIT CARD NOT WORKING. NET BANKING NOT OPTION. PLEASE UPDATE THESE APP.,2.2533814907073975,-0.015146291814744473,-2.309091806411743
2019,2,not as good as the websites I have found sucks and over priced,3.249804735183716,-0.5342299342155457,-2.8090193271636963
2019,2,"After the update, there's no more multi-city option.",0.252979040145874,1.0566269159317017,-1.483385682106018
2021,3,"App works now good, however still stopping sometimes without reason.",-1.8016506433486938,0.3004426658153534,1.698850154876709
2020,1,Is not working Keep going to the policy n can't get it work,2.3455393314361572,0.23031382262706757,-2.699178457260132
2019,5,It is like a place where everbody will get travel solution.,-0.2633668780326843,1.1882327795028687,-0.7907824516296387
2020,1,How did you break the perfect app? I really wanna know!?,1.2210309505462646,0.6253981590270996,-1.9045238494873047
2019,5,"So far so good, best travelling app I've ever discovered",-2.4160070419311523,-0.8595694303512573,4.077164649963379
2022,1,"Scam..... Scam .... Scam ...... Scam... we book tickets Saturday with this app ..... this app give us to another link which is happyfares link our payment debited but no tickets, no call receive customer care.... kindly solve our matter and give us our refund",1.5936800241470337,0.25381895899772644,-1.8214422464370728
2021,5,Absolutely Awesome 👍👍👍 App.. I Recommend To You Everyone Use This App..,-2.732229709625244,-0.31323036551475525,3.7117910385131836
2020,1,"Not letting me continue after the ""your data. Your choice"" message.",1.1078770160675049,0.7863514423370361,-2.0724036693573
2021,1,Very very bad application contain Scam sites dont use it,3.235685348510742,-0.4922792315483093,-2.8145546913146973
2019,5,Provides a wide variety of flight options we would not have thought of.,-0.8356176018714905,0.8167548775672913,0.1900162547826767
2023,3,Why is it counting an infant as full seat when 1500 flat fee charged for below 2 year Olds?,1.2795994281768799,0.8519425392150879,-2.212415933609009
2019,5,amazing app... flights r cheapest then goibibo n mmt,-2.7010576725006104,0.08551356196403503,3.0400307178497314
2019,5,BEST EVER FOR FLIGHT RATES I HOPE THEY KEEP PRICES LOW.,-0.7774867415428162,0.7615688443183899,-0.09996889531612396
2022,1,Why you want cookies from your site to be allowed than only i can use it. Please give a valid logic.,0.5646623969078064,0.9597641825675964,-1.6965649127960205
2019,4,sometime the ticket flight agents are not update latest prices,1.2241604328155518,0.9063369631767273,-2.259631633758545
2019,1,please remove rehlat from your list. they have scammed me for real. filing a case with Dubai police for promoting scam sites.,2.3955066204071045,0.15729090571403503,-2.6851916313171387
2019,4,"I did one flight ticket, it was okay but not exciting",1.0582098960876465,0.22963739931583405,-1.2663002014160156
2019,5,for flight i got chepest price than the official website and travel agents,-0.6580294966697693,1.1538294553756714,-0.5337491631507874
2022,1,Many fraudulent websites are linked with this app .. carefully deal with it,2.031498432159424,0.20178794860839844,-2.413341522216797
2022,5,"Great app, been using for a while now and satisfied with it",-2.340895175933838,-0.6969732046127319,3.7802677154541016
2022,1,"Strongly not recommend! I am not agree with your political sanctions, I am agree with your help for travelers. That's all!",1.3603287935256958,0.2531379163265228,-1.872273325920105
2020,2,"Why have you removed cheapest month from the website, layout is shocking",2.4531986713409424,-0.04834584519267082,-2.6591174602508545
2019,1,"Misleading , prices are never right. get emails saying the prices have gone down which are lies",2.512179136276245,-0.0022581040393561125,-2.622084617614746
2019,1,search for flight showing no result...worst experience,2.6111621856689453,-0.08509930968284607,-2.4762980937957764
2020,1,"Horrible comparing to old version. Who are these dots in colors for? For retards? Bring back old one, do yourself a favor while u still have customers",1.7806425094604492,0.06403736770153046,-2.0359599590301514
2018,1,It won't even allow me to enter my 'from' & 'to' train station,2.163985252380371,0.24811232089996338,-2.4383177757263184
2018,4,Useful overview of the market. Good in an emergency,-2.1493144035339355,0.26340046525001526,2.1316771507263184
2021,1,"With the new changes its not good ap, hope somebody gonna change or to let it have It was before",1.8509808778762817,0.18577876687049866,-2.3213679790496826
2023,5,"Pehle mai Train se chalta tha....ab mai flight se udtaa hu😄🤟 yo yo Skyscanner 🤟🤟🤟🤟 Really appreciate to Skyscanner, compare to other flights booking app or portal.",-2.9528255462646484,0.08319462835788727,3.4047627449035645
2021,1,the app is getting useless year by year since i started using it 10 years ago 👎👎👎,3.184065580368042,-0.5170552134513855,-2.796656847000122
2019,5,"in cheap flights here, and then book with the airline",-2.377354383468628,1.8481624126434326,0.6799232363700867
2019,4,i just learned about this app and its working great.,-2.594364643096924,-0.5830790400505066,3.8717896938323975
2023,5,"absolutely love this app, and I tell everyone that doesnt knows it",-1.7078373432159424,-0.6419796347618103,3.096966028213501
2019,5,excelente is enough to say about this wonderful app,-2.3490099906921387,-0.15227504074573517,2.961386203765869
2020,5,"Hi, Yep ,i take it all back. It works. ;) Sorry and Thanx Levy",-2.1852073669433594,0.3821694552898407,2.1871461868286133
2022,1,"Was my favorite and the best one, now is a waist, the worst.",0.508296549320221,0.09245887398719788,-0.4765961170196533
2019,1,I hate the new logo of 23 sep version .. super ugly ..,3.1066181659698486,-0.6908879280090332,-2.4294850826263428
2023,5,1000 to 2000 discount as compare to other applications Trust it and belive it before use it,-2.1345293521881104,1.1501632928848267,0.8779274225234985
2022,5,This is my go-to app to find deals on flights and hotels.,-3.135806083679199,0.803695797920227,2.5189571380615234
2022,1,"Crushing non-stop, used to love it, but it's useless now",0.8641338348388672,0.03308141231536865,-0.7792935967445374
2019,1,Doesn't work at all. Tells me the server has dropped me off.,2.5955281257629395,-0.1444244533777237,-2.521979570388794
2022,3,Used to be better before covid. More functionalities. I don't know why they would take them away,0.2953411042690277,0.27413472533226013,-0.710926353931427
2019,5,am very happy with the service and the coffers they provide,-2.506519079208374,-0.42918699979782104,3.6720783710479736
2021,5,A very good app. It does the search for me. I love it.,-2.213785171508789,-0.9077253341674805,4.083524227142334
2019,4,So far so good I am getting to grips with this app. It is doing a rand job😍😍😍😍😍,-2.256659507751465,-0.9564011096954346,4.09340763092041
2022,1,"Absolutely useless app, used to be good won't be using anymore",2.9402480125427246,-0.5900925993919373,-2.480597972869873
2020,5,"Keeps me update with new flight prices, for my upcoming travel dates",-2.5028531551361084,2.3041799068450928,-0.016302887350320816
2019,5,I am so glad you have this app....the prices are cheap,-2.4468483924865723,-0.6581482887268066,3.872121810913086
2023,1,"Was about to install, but read the reviews. No way Skyscanner amateurs!",0.6566637754440308,0.4670294225215912,-1.1827069520950317
2019,5,Its better than all the apps i have tried and tested,-1.311090350151062,0.07064319401979446,1.477988600730896
2021,5,love this website. it's gotten so much better over the last few years!,-2.2668814659118652,-1.0818109512329102,4.181975841522217
2019,5,I have been using this app and recommening SkyScamner for years,-1.423710584640503,1.0399267673492432,0.2892785668373108
2018,5,Gives you flights rate cheaper than you have it from the airline's site,-1.3509364128112793,0.9994922280311584,0.39860737323760986
2021,5,love this site. 5 stars so far.. I'll keep.u posted after the last part of the trip.. hope.it goes well,-2.537121295928955,-0.7011517882347107,4.065738677978516
2022,1,This application supports and deal with swindlers like Rehlat. I advice not to use this application,1.4003190994262695,0.43583035469055176,-1.9376636743545532
2020,1,"Shows JK and Ladakh as a different country. Can't believe Indian apps do this. ""View live map"" section. Updated: Please correct the issue as incorrect representation is punishable under Indian law.",1.669108510017395,0.459709107875824,-2.281364917755127
2021,2,"Please be careful with the travel agents this company links you to, like Rumbo, who appears to be a scam operation.",2.4348630905151367,0.32660287618637085,-2.996290445327759
2021,1,One of them partner which is call flysharp has very poor customer service as I been chasing them to correct my name on the ticket they keep longing up same person speaking with different different names every time I call they told me someone will call me back within 15min as they promise me they will change it for free and no one call me yet,2.5967419147491455,0.04676317051053047,-2.660938262939453
2018,4,"Update Bajaj emi card using transaction emi Tender 3,6,9,12 month convert charge no problem",-2.8659443855285645,1.8170702457427979,1.25608491897583
2019,5,"this has been a life saver, was heaven sent for me and my travel plans. I can now make my dream of traveling the world come true.",-2.827960729598999,-0.24198181927204132,3.644592046737671
2019,5,Ummm.... I hate everyone for not telling me about this a long a** time ago!!!! Seriously do you know how much traveling I would've done by now!?!,2.762294292449951,-0.3802907466888428,-2.4653148651123047
2019,5,"I really love this app, it has helped me to find the best option",-2.325021505355835,-0.7830730080604553,3.9491183757781982
2022,1,i did flight booking thru flight network.. they gave me a ticket for different date,-2.0118448734283447,1.7066035270690918,0.3426958918571472
2023,2,I din get an option to select my seat amd after booking its not showing my seat number,0.7104070782661438,0.9536754488945007,-1.808834433555603
2023,5,it is a good opportunity to book ticket thrue this application,-2.840221643447876,0.07825814187526703,3.2324700355529785
2019,1,"u are liar, i don't like this app. i booked hotel in yogyakarta Indonesia, and they are saying i didn't book. omg what's this? u are cheater. i need ur confirmation please answer and clear this",3.341991424560547,-0.5014623403549194,-2.949387550354004
2019,5,used it once to go to Ireland. Im about to use it again to go to Norway,-1.5332310199737549,1.5527673959732056,-0.044059593230485916
2019,5,Really impressed by using the app this is my first experience with you,-2.6680824756622314,-0.6285216212272644,3.9173684120178223
2023,5,IIloveuAll Forever Merriam Webster Damoin names for the world health organisation is good sporting app for the best way to meet up with All W👁️,-3.090160608291626,-0.034723203629255295,3.5139007568359375
2018,4,Great way to get a look at all the possible options,-2.6345973014831543,0.5920323729515076,2.317641496658325
2021,5,best to book through a computer buy honestly lowest prices you'll ever find,-1.9123237133026123,0.6499272584915161,1.4528584480285645
2020,1,"What can I say, new version is utterly useless. New",2.827894449234009,-0.3272465765476227,-2.584588050842285
2020,1,"No route to Road Town (RAD) .. ps: from Berlin (BER) .. Check it, dudes.",0.285897433757782,1.0537582635879517,-1.405433177947998
2019,5,I am looking for a cheapest fare and I am lucky that I found it on this app,-2.591787099838257,0.01037864200770855,3.0474746227264404
2018,5,This app gives me Min 300 fare difference on ever booking Thankyou ..... keep it up 👍,-2.6515018939971924,-0.22110627591609955,3.361144781112671
2019,5,Extremely amazing discount rates Cheaper than MAKE MY TRIP Please install and see the difference,-1.7866709232330322,-0.07861527055501938,2.264071464538574
2020,1,"when you don't know what you're doing, give to a good developer to do the work",-0.12386356294155121,0.6550968885421753,-0.47973158955574036
2019,4,its good that we have this app bz we can find a good match..,-2.6633546352386475,0.08164259046316147,3.046867847442627
2022,4,Good search 🔍to find the right page to book tickets,-2.5635392665863037,1.1281101703643799,1.663500189781189
2020,2,Emarets cancelled flights from the 25th but are still taking bookings don't be fooled,0.08248571306467056,0.9940269589424133,-1.2328609228134155
2022,4,is the best application in India flight booking tickets,-2.5971927642822266,0.4994896352291107,2.571251153945923
2019,5,"good covenient application. Assume, one of the best i used.",-2.4484798908233643,-0.1213541105389595,3.1909215450286865
2021,1,Not as good as it used to be. I've tranfered to kayak now.,1.810740351676941,0.15668363869190216,-2.0867908000946045
2021,4,"In general ok, despite this co2 bulls*t. When CEOs and stars fly their private jets for climate hoax aka great reset e(co) communism related conferences it's ok but a general person should always worry about this natural gas, while production of other stuff polutes more, not to mention the spacex rocket lounches...",-0.21611055731773376,0.4733433425426483,-0.3503757119178772
2019,1,Please remove BudgetAir from your website they haven't returned my refund since May even though Cebu Pacific already returned the money. SHAMELESS!!!,2.333191394805908,-0.025572925806045532,-2.4328556060791016
2019,5,Always loved skyscanner since the first time I used it,-2.526944398880005,-0.3585258722305298,3.5710949897766113
2019,4,Good app. Not used enough to have a good judgement but so far so good.,-2.068020820617676,-0.438457727432251,3.004404067993164
2022,1,You have go to gate as your travel agency. They are scamming me change my flight ticket wothout my permission and they doesnot want to give me my money back,2.33003306388855,0.21433095633983612,-2.5557727813720703
2019,5,it is very useful for me to get a new ticket for the trip,-2.7415475845336914,0.07131076604127884,3.0742874145507812
2022,1,"Excluded tickets to Russia... Why do you decide where I will fly or not? I will eventually buy a ticket to Russia, but through your competitors",0.6017652153968811,0.9065817594528198,-1.690195083618164
2023,1,Why metro 🚇 traveling pass not available don't make fool,1.5911935567855835,0.5512903928756714,-2.2033779621124268
2023,3,It doesn't let me modify return date without starting all over again,1.4555081129074097,0.7104712724685669,-2.1891071796417236
2022,1,"FAKE AMOUNT SHOWN, WHEN REDIRECTED TO WEBSITE THE PRICE WAS DOUBLE. Rose from 3k to 6.9k.",0.4807121753692627,0.6421009302139282,-1.182937502861023
2018,5,You need to have this on your phone if u fly regularly,-1.628531813621521,1.548637866973877,0.09581208229064941
2019,5,"I like this app, its very helpful and its the best..",-2.4336957931518555,-0.7499583959579468,4.033804893493652
2018,2,Never get notifications from my flights that I marked,1.1481678485870361,0.8506264686584473,-2.163628339767456
2019,1,very poor site how it is possible to make a site such a poorest one,2.3660225868225098,-0.12131954729557037,-2.3917648792266846
2018,1,Won't logout so I can log in with my other account.,0.19821684062480927,1.1140451431274414,-1.4119794368743896
2019,4,Dont hace the option to search by months anymore...,0.6399801969528198,0.7918000817298889,-1.5099568367004395
2023,1,price is not updated as mentioned on the original website,0.8991075754165649,1.1423381567001343,-2.405740737915039
2019,4,good but I saw price in BDT but when I m proceed to purchase its show another currency,-1.6542667150497437,1.0483908653259277,0.5397260785102844
2023,1,Fake website early flight ticket show at 5000 and at the time of booking price increase to 9500,0.9548682570457458,0.9477851390838623,-2.05521559715271
2018,5,"You can use this app to check airline availability, airfare and schedules. Saves time and money",-2.210768699645996,0.8963178992271423,1.4717540740966797
2023,1,The values ​​change when you click on the day you want,-1.523996114730835,1.2632145881652832,0.11949015408754349
2023,1,Lame SBZ -DTM direct flight Wizzair. Skyscanner fails to find it.,1.5515220165252686,0.3532258868217468,-1.9126874208450317
2022,1,Kiwi - the agent you offer on your site is a fraud and scam. Stay away!!!,3.1083149909973145,-0.39217907190322876,-2.8697118759155273
2019,4,good to find ticket between point to point in the world,-2.467979669570923,0.4113021194934845,2.283297061920166
2021,3,Why there no association when I input country name for example Russian or Ukrainian language??? Cmooon,1.5363694429397583,0.7330625653266907,-2.448194980621338
2019,1,Everytime I try to book the booking fails after deducting the money from my account,2.0927438735961914,0.46861258149147034,-2.463749885559082
2022,1,Show amount on calender and real is totally doubled,-2.334563732147217,1.331339955329895,1.069441556930542
2020,1,I am so confused with this new design I can't check how to decide oneway or return,2.757317304611206,-0.04686664417386055,-2.809109687805176
2020,3,I don't know yet but I will try if is working honesty than I will explore it with all of my friends,-2.6574246883392334,1.1362751722335815,1.6221363544464111
2021,1,Please remove edreams from your account as a booking mode.. it is a fraud website which doesnt refund back the amount .. check the reviews in quora . Nobody got their refunds back . Fraud website,2.7952985763549805,-0.21061818301677704,-2.652230739593506
2022,1,I'm canadian and can't book a local flight here in Brazil without CPF Brazilian number!!,0.9650935530662537,0.6074841618537903,-1.4430327415466309
2022,1,Could not find flights that i just found on another app,1.601007342338562,0.48909929394721985,-2.1078903675079346
2019,5,"Thank God we have skyscanner to plan vising tjeworld, on a Budget :)",-2.922011375427246,0.09503623843193054,3.2411727905273438
2022,5,great application with many options to find what you need,-2.6448049545288086,0.01435287855565548,3.0916333198547363
2019,1,Why i can't pay it?!! I tried a lots time but its doesn't work!,2.8141539096832275,-0.20222161710262299,-2.548992395401001
2019,5,Plethora of Options....nowhere else found....Nice Application...,-1.0971232652664185,0.25209784507751465,0.9919646978378296
2020,1,"Bad experience with this new update, bring the old one back",1.8957502841949463,0.12600263953208923,-2.174593925476074
2019,5,i love this app really help me i recommend this app to evryone please download this guys is so cheap an easy to use,-2.2637157440185547,-0.8979007005691528,4.099798202514648
2018,3,I want to see direct ritern tiket but it's not show and it's not all airways,0.5043637156486511,0.7824249267578125,-1.2867546081542969
2023,1,when we searching date of travel he give a when booking final date change,-1.0731897354125977,2.2036492824554443,-1.1988011598587036
2021,1,"No customer support, don't know to whom we need to contact if we need any help",1.744026780128479,0.4979630410671234,-2.421011209487915
2023,5,love it .... everyone must download this app .... everyone must know abt this app .... incredible app,-2.5330958366394043,-0.6037335991859436,3.895561456680298
2022,1,You are using wrong map of india. Kindly take that down.,1.8154456615447998,0.559851884841919,-2.534198760986328
2019,5,Been using it for a long time. Has always been really good,-2.56254243850708,-0.43368589878082275,3.6272952556610107
2019,3,"like this app, i dont appreciate however when they ask me to share my opinion about things or make me rank things",2.5903356075286865,0.009325791150331497,-2.770799160003662
2019,5,"I've used this app for years now, am very satisfied with it....",-2.4760725498199463,-0.4727702736854553,3.610805034637451
2020,1,"Worst App, it lost its user interface and orginality",2.9914729595184326,-0.4805085062980652,-2.6138193607330322
2023,1,money has been deducted but ticket has not been confirmed,0.947099506855011,1.3155874013900757,-2.3931884765625
2018,3,"Good so far, haven't booked yet, so will come back for final rating",-2.936310291290283,0.4083561599254608,2.980548620223999
2018,5,I always check sky scanner before booking any flights 👌🏿,-2.048764705657959,1.3277586698532104,0.534401535987854
2019,5,I can't say anything bad about the app for me is done the job thank you,-1.886666178703308,-0.10092923045158386,2.3018062114715576
2021,5,Be sure to download our app Skyscanner. From here flight tickets will be booked as soon as possible.,-3.4429330825805664,1.7687526941299438,1.7523415088653564
2023,1,Now websites involved in Politics and ban showing flights toward Russia and in the moment they close their eyes on USA'S supporting Israel killing people in Palestine. Good job! This is the FREEDOM,1.7635375261306763,0.19400006532669067,-2.3137617111206055
2019,5,very useful app...Iam very good experience to using this app.,-2.556823253631592,-0.5631685853004456,3.863715410232544
